final_result,module_not_completed,final_result_num,estimated_final_score
Withdrawn,True,0_Withdrawn,58.25
Distinction,False,3_Distinction,100.0
Pass,False,2_Pass,84.5
Pass,False,2_Pass,72.25
Fail,True,1_Fail,
Pass,False,2_Pass,74.04999999999998
Pass,False,2_Pass,82.25
Fail,True,1_Fail,
Fail,True,1_Fail,69.80000000000001
Withdrawn,True,0_Withdrawn,27.0
Distinction,False,3_Distinction,86.475
Pass,False,2_Pass,83.25
Fail,True,1_Fail,4.47
Withdrawn,True,0_Withdrawn,0.0
Withdrawn,True,0_Withdrawn,13.5
Pass,False,2_Pass,82.2
Pass,False,2_Pass,76.75
Withdrawn,True,0_Withdrawn,0.0
Fail,True,1_Fail,63.12
Fail,True,1_Fail,
Pass,False,2_Pass,73.0
Pass,False,2_Pass,85.25
Pass,False,2_Pass,84.89
Fail,True,1_Fail,13.92
Withdrawn,True,0_Withdrawn,18.5
Pass,False,2_Pass,66.72999999999999
Pass,False,2_Pass,82.8
Pass,False,2_Pass,47.71999999999999
Pass,False,2_Pass,91.04
Pass,False,2_Pass,82.0
Withdrawn,True,0_Withdrawn,2.6025
Fail,True,1_Fail,
Distinction,False,3_Distinction,90.75
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,85.88
Pass,False,2_Pass,72.03999999999998
Pass,False,2_Pass,90.55
Withdrawn,True,0_Withdrawn,0.0
Pass,False,2_Pass,89.32000000000001
Fail,True,1_Fail,57.529999999999994
Pass,False,2_Pass,66.85
Distinction,False,3_Distinction,87.0
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,18.75
Fail,True,1_Fail,19.750000000000004
Fail,True,1_Fail,26.08
Pass,False,2_Pass,67.21000000000001
Pass,False,2_Pass,57.55
Withdrawn,True,0_Withdrawn,0.0
Fail,True,1_Fail,69.74
Pass,False,2_Pass,58.50999999999999
Withdrawn,True,0_Withdrawn,15.8125
Pass,False,2_Pass,83.88
Withdrawn,True,0_Withdrawn,4.48
Pass,False,2_Pass,67.25
Pass,False,2_Pass,87.4
Fail,True,1_Fail,0.0
Fail,True,1_Fail,45.65
Pass,False,2_Pass,82.97
Distinction,False,3_Distinction,0.0
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,49.550000000000004
Fail,True,1_Fail,0.2
Pass,False,2_Pass,77.8
Pass,False,2_Pass,43.4
Withdrawn,True,0_Withdrawn,50.65
Fail,True,1_Fail,31.29
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,76.75
Withdrawn,True,0_Withdrawn,11.57
Withdrawn,True,0_Withdrawn,8.225
Pass,False,2_Pass,77.0
Fail,True,1_Fail,55.4
Pass,False,2_Pass,67.7625
Fail,True,1_Fail,60.25
Fail,True,1_Fail,0.0
Withdrawn,True,0_Withdrawn,5.66
Fail,True,1_Fail,
Pass,False,2_Pass,85.675
Fail,True,1_Fail,30.040000000000003
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,21.675
Fail,True,1_Fail,59.89
Pass,False,2_Pass,0.0
Pass,False,2_Pass,73.25
Withdrawn,True,0_Withdrawn,4.25
Fail,True,1_Fail,35.5
Pass,False,2_Pass,64.1
Pass,False,2_Pass,40.779999999999994
Pass,False,2_Pass,85.75
Fail,True,1_Fail,14.25
Pass,False,2_Pass,42.1
Fail,True,1_Fail,3.45
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,
Fail,True,1_Fail,
Fail,True,1_Fail,24.38
Pass,False,2_Pass,79.05
Pass,False,2_Pass,69.0
Pass,False,2_Pass,87.75
Pass,False,2_Pass,58.58
Withdrawn,True,0_Withdrawn,16.5
Pass,False,2_Pass,71.4
Pass,False,2_Pass,78.1
Pass,False,2_Pass,51.08999999999999
Fail,True,1_Fail,8.75
Pass,False,2_Pass,84.83749999999999
Pass,False,2_Pass,52.699999999999996
Fail,True,1_Fail,53.0
Pass,False,2_Pass,61.4375
Pass,False,2_Pass,75.97999999999999
Withdrawn,True,0_Withdrawn,22.75
Pass,False,2_Pass,79.53999999999999
Fail,True,1_Fail,0.0
Pass,False,2_Pass,91.42
Distinction,False,3_Distinction,85.52
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,82.42
Pass,False,2_Pass,85.75
Fail,True,1_Fail,37.917500000000004
Pass,False,2_Pass,62.879999999999995
Pass,False,2_Pass,0.0
Pass,False,2_Pass,77.71999999999998
Fail,True,1_Fail,66.48
Distinction,False,3_Distinction,88.75
Fail,True,1_Fail,55.5
Fail,True,1_Fail,
Pass,False,2_Pass,76.035
Pass,False,2_Pass,65.9
Pass,False,2_Pass,67.2
Pass,False,2_Pass,76.25
Pass,False,2_Pass,88.55
Pass,False,2_Pass,69.5
Fail,True,1_Fail,34.75
Pass,False,2_Pass,58.0
Withdrawn,True,0_Withdrawn,32.56
Pass,False,2_Pass,92.76
Pass,False,2_Pass,91.1
Pass,False,2_Pass,68.25
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,77.7625
Withdrawn,True,0_Withdrawn,5.5
Pass,False,2_Pass,75.75
Pass,False,2_Pass,77.25
Pass,False,2_Pass,38.059999999999995
Pass,False,2_Pass,0.0
Pass,False,2_Pass,83.25
Withdrawn,True,0_Withdrawn,16.92
Pass,False,2_Pass,74.6425
Distinction,False,3_Distinction,93.5
Pass,False,2_Pass,0.0
Fail,True,1_Fail,59.3
Pass,False,2_Pass,60.75
Withdrawn,True,0_Withdrawn,5.0
Pass,False,2_Pass,69.3
Withdrawn,True,0_Withdrawn,0.2
Pass,False,2_Pass,48.76
Fail,True,1_Fail,18.93
Pass,False,2_Pass,87.47999999999999
Pass,False,2_Pass,90.8
Pass,False,2_Pass,76.09
Distinction,False,3_Distinction,91.5
Fail,True,1_Fail,44.599999999999994
Pass,False,2_Pass,59.86
Fail,True,1_Fail,51.04
Fail,True,1_Fail,42.275
Pass,False,2_Pass,62.862500000000004
Fail,True,1_Fail,44.63999999999999
Pass,False,2_Pass,72.25
Distinction,False,3_Distinction,24.36
Pass,False,2_Pass,68.25
Fail,True,1_Fail,41.22
Withdrawn,True,0_Withdrawn,14.22
Pass,False,2_Pass,72.0
Pass,False,2_Pass,88.75
Withdrawn,True,0_Withdrawn,18.5
Pass,False,2_Pass,51.25
Fail,True,1_Fail,15.8975
Fail,True,1_Fail,18.4
Fail,True,1_Fail,17.68
Fail,True,1_Fail,
Pass,False,2_Pass,59.92
Withdrawn,True,0_Withdrawn,6.2875
Fail,True,1_Fail,0.0
Pass,False,2_Pass,84.03999999999999
Distinction,False,3_Distinction,78.5
Fail,True,1_Fail,17.25
Withdrawn,True,0_Withdrawn,21.5
Distinction,False,3_Distinction,77.0
Pass,False,2_Pass,75.30000000000001
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,61.5
Pass,False,2_Pass,0.0
Pass,False,2_Pass,77.8
Pass,False,2_Pass,48.232499999999995
Pass,False,2_Pass,86.16
Withdrawn,True,0_Withdrawn,11.5
Distinction,False,3_Distinction,85.27
Pass,False,2_Pass,81.5
Fail,True,1_Fail,10.85
Pass,False,2_Pass,89.32
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,86.96000000000001
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,14.75
Distinction,False,3_Distinction,84.8625
Withdrawn,True,0_Withdrawn,23.55
Pass,False,2_Pass,77.96000000000001
Fail,True,1_Fail,52.0625
Pass,False,2_Pass,59.27999999999999
Pass,False,2_Pass,88.08
Pass,False,2_Pass,88.05
Pass,False,2_Pass,76.0
Distinction,False,3_Distinction,79.36
Fail,True,1_Fail,30.47
Withdrawn,True,0_Withdrawn,14.950000000000001
Pass,False,2_Pass,36.199999999999996
Fail,True,1_Fail,19.79
Fail,True,1_Fail,0.53
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,16.75
Fail,True,1_Fail,20.437500000000004
Fail,True,1_Fail,38.8
Pass,False,2_Pass,45.13999999999999
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,50.75
Fail,True,1_Fail,
Pass,False,2_Pass,87.56
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,56.0
Pass,False,2_Pass,68.25
Fail,True,1_Fail,10.5
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,47.95
Pass,False,2_Pass,69.5
Fail,True,1_Fail,
Pass,False,2_Pass,89.0
Pass,False,2_Pass,71.11000000000001
Pass,False,2_Pass,86.0
Withdrawn,True,0_Withdrawn,36.25
Fail,True,1_Fail,
Fail,True,1_Fail,
Fail,True,1_Fail,51.75
Pass,False,2_Pass,67.5
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,0.0
Withdrawn,True,0_Withdrawn,37.05
Pass,False,2_Pass,88.25
Pass,False,2_Pass,83.72
Pass,False,2_Pass,76.42999999999999
Distinction,False,3_Distinction,74.39999999999999
Fail,True,1_Fail,
Pass,False,2_Pass,75.06
Pass,False,2_Pass,84.75999999999999
Pass,False,2_Pass,73.25
Pass,False,2_Pass,90.05
Distinction,False,3_Distinction,24.04
Distinction,False,3_Distinction,0.0
Distinction,False,3_Distinction,86.97
Pass,False,2_Pass,71.1
Pass,False,2_Pass,82.4
Fail,True,1_Fail,21.25
Pass,False,2_Pass,71.54999999999998
Withdrawn,True,0_Withdrawn,20.037499999999998
Fail,True,1_Fail,10.75
Fail,True,1_Fail,55.6
Pass,False,2_Pass,65.81
Fail,True,1_Fail,11.5
Pass,False,2_Pass,66.85
Withdrawn,True,0_Withdrawn,11.03
Fail,True,1_Fail,
Pass,False,2_Pass,46.0
Pass,False,2_Pass,94.75999999999999
Distinction,False,3_Distinction,85.375
Pass,False,2_Pass,50.790000000000006
Pass,False,2_Pass,58.112500000000004
Pass,False,2_Pass,76.24
Pass,False,2_Pass,69.51249999999999
Pass,False,2_Pass,63.75
Pass,False,2_Pass,69.86250000000001
Distinction,False,3_Distinction,0.0
Withdrawn,True,0_Withdrawn,28.509999999999998
Pass,False,2_Pass,71.35
Withdrawn,True,0_Withdrawn,24.737499999999997
Fail,True,1_Fail,15.0
Pass,False,2_Pass,67.15
Distinction,False,3_Distinction,59.81999999999999
Pass,False,2_Pass,50.975
Pass,False,2_Pass,90.88
Fail,True,1_Fail,36.305
Withdrawn,True,0_Withdrawn,35.650000000000006
Fail,True,1_Fail,25.2
Pass,False,2_Pass,54.959999999999994
Pass,False,2_Pass,80.0
Fail,True,1_Fail,0.0
Fail,True,1_Fail,13.3
Pass,False,2_Pass,74.65999999999998
Pass,False,2_Pass,88.88
Pass,False,2_Pass,63.5
Fail,True,1_Fail,39.5
Fail,True,1_Fail,5.6875
Withdrawn,True,0_Withdrawn,35.1
Fail,True,1_Fail,
Pass,False,2_Pass,73.23000000000002
Withdrawn,True,0_Withdrawn,20.5
Pass,False,2_Pass,71.91999999999999
Distinction,False,3_Distinction,91.50250000000001
Pass,False,2_Pass,75.25
Fail,True,1_Fail,0.0
Pass,False,2_Pass,74.52
Pass,False,2_Pass,86.725
Fail,True,1_Fail,34.75
Distinction,False,3_Distinction,94.5
Withdrawn,True,0_Withdrawn,39.550000000000004
Fail,True,1_Fail,17.5
Pass,False,2_Pass,75.12750000000001
Pass,False,2_Pass,93.75
Fail,True,1_Fail,5.925
Pass,False,2_Pass,58.1025
Withdrawn,True,0_Withdrawn,0.0
Pass,False,2_Pass,62.3
Distinction,False,3_Distinction,88.75
Pass,False,2_Pass,23.17
Fail,True,1_Fail,15.9125
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,49.3
Pass,False,2_Pass,63.629999999999995
Fail,True,1_Fail,62.56
Fail,True,1_Fail,39.64
Fail,True,1_Fail,41.68
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,3.7
Pass,False,2_Pass,0.0
Fail,True,1_Fail,42.8
Pass,False,2_Pass,85.42999999999999
Fail,True,1_Fail,14.757499999999999
Fail,True,1_Fail,
Pass,False,2_Pass,40.779999999999994
Fail,True,1_Fail,0.0
Fail,True,1_Fail,
Fail,True,1_Fail,
Pass,False,2_Pass,83.55
Pass,False,2_Pass,69.54
Fail,True,1_Fail,2.45
Fail,True,1_Fail,10.510000000000002
Pass,False,2_Pass,82.6
Fail,True,1_Fail,
Fail,True,1_Fail,0.0
Pass,False,2_Pass,74.0
Withdrawn,True,0_Withdrawn,17.63
Pass,False,2_Pass,84.25
Pass,False,2_Pass,92.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,81.19
Fail,True,1_Fail,0.0
Pass,False,2_Pass,46.0
Fail,True,1_Fail,
Pass,False,2_Pass,79.05
Fail,True,1_Fail,
Pass,False,2_Pass,86.0
Pass,False,2_Pass,58.0
Distinction,False,3_Distinction,81.55
Pass,False,2_Pass,73.47999999999999
Fail,True,1_Fail,36.2
Pass,False,2_Pass,38.72
Pass,False,2_Pass,73.97000000000001
Fail,True,1_Fail,
Distinction,False,3_Distinction,96.36
Pass,False,2_Pass,73.97
Withdrawn,True,0_Withdrawn,32.55
Withdrawn,True,0_Withdrawn,5.875
Withdrawn,True,0_Withdrawn,25.810000000000002
Withdrawn,True,0_Withdrawn,9.44
Fail,True,1_Fail,53.2
Pass,False,2_Pass,56.01250000000001
Fail,True,1_Fail,48.975
Fail,True,1_Fail,48.5
Pass,False,2_Pass,23.93
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,85.82
Distinction,False,3_Distinction,91.07499999999999
Fail,True,1_Fail,
Pass,False,2_Pass,75.5
Fail,True,1_Fail,
Fail,True,1_Fail,61.15
Pass,False,2_Pass,56.8
Pass,False,2_Pass,57.75
Fail,True,1_Fail,36.96
Distinction,False,3_Distinction,91.96
Pass,False,2_Pass,79.4
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,64.55
Pass,False,2_Pass,80.53
Pass,False,2_Pass,0.0
Fail,True,1_Fail,52.88
Distinction,False,3_Distinction,97.5
Withdrawn,True,0_Withdrawn,38.25
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,10.75
Fail,True,1_Fail,75.60000000000001
Pass,False,2_Pass,47.105
Fail,True,1_Fail,61.0
Pass,False,2_Pass,87.0
Pass,False,2_Pass,87.5
Pass,False,2_Pass,59.949999999999996
Fail,True,1_Fail,38.41750000000001
Fail,True,1_Fail,62.25
Pass,False,2_Pass,73.6
Pass,False,2_Pass,52.75
Fail,True,1_Fail,81.25
Withdrawn,True,0_Withdrawn,6.7
Pass,False,2_Pass,59.839999999999996
Pass,False,2_Pass,67.5
Pass,False,2_Pass,62.55
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,89.99
Distinction,False,3_Distinction,86.0875
Pass,False,2_Pass,75.75
Distinction,False,3_Distinction,90.25
Pass,False,2_Pass,49.839999999999996
Withdrawn,True,0_Withdrawn,8.6575
Fail,True,1_Fail,2.8
Withdrawn,True,0_Withdrawn,18.25
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,6.12
Distinction,False,3_Distinction,89.75
Withdrawn,True,0_Withdrawn,2.6875
Pass,False,2_Pass,76.475
Fail,True,1_Fail,
Pass,False,2_Pass,71.64
Fail,True,1_Fail,15.0
Fail,True,1_Fail,5.4
Pass,False,2_Pass,45.919999999999995
Pass,False,2_Pass,78.25
Fail,True,1_Fail,0.0
Withdrawn,True,0_Withdrawn,57.44
Fail,True,1_Fail,34.25
Distinction,False,3_Distinction,89.2875
Withdrawn,True,0_Withdrawn,3.25
Pass,False,2_Pass,58.66
Pass,False,2_Pass,66.19999999999999
Fail,True,1_Fail,51.5
Pass,False,2_Pass,0.0
Fail,True,1_Fail,0.0
Pass,False,2_Pass,95.6
Distinction,False,3_Distinction,71.04
Pass,False,2_Pass,75.75
Fail,True,1_Fail,62.129999999999995
Pass,False,2_Pass,67.44999999999999
Fail,True,1_Fail,59.55750000000001
Fail,True,1_Fail,9.92
Distinction,False,3_Distinction,97.57000000000001
Fail,True,1_Fail,15.0
Pass,False,2_Pass,72.1
Pass,False,2_Pass,0.0
Fail,True,1_Fail,27.05
Withdrawn,True,0_Withdrawn,0.0
Pass,False,2_Pass,20.72
Pass,False,2_Pass,44.0
Pass,False,2_Pass,70.98
Fail,True,1_Fail,55.5
Fail,True,1_Fail,0.0
Fail,True,1_Fail,0.0
Fail,True,1_Fail,
Distinction,False,3_Distinction,93.3
Fail,True,1_Fail,2.0
Withdrawn,True,0_Withdrawn,11.0
Pass,False,2_Pass,54.38
Fail,True,1_Fail,23.92
Fail,True,1_Fail,2.5
Pass,False,2_Pass,71.32
Pass,False,2_Pass,44.25
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,0.0
Fail,True,1_Fail,
Pass,False,2_Pass,75.75999999999999
Fail,True,1_Fail,8.94
Pass,False,2_Pass,76.05
Fail,True,1_Fail,
Pass,False,2_Pass,62.25
Fail,True,1_Fail,18.05
Fail,True,1_Fail,13.5
Pass,False,2_Pass,74.8
Withdrawn,True,0_Withdrawn,30.880000000000003
Withdrawn,True,0_Withdrawn,18.8
Fail,True,1_Fail,13.9
Fail,True,1_Fail,
Distinction,False,3_Distinction,88.84
Pass,False,2_Pass,74.25
Pass,False,2_Pass,70.4875
Pass,False,2_Pass,83.3
Fail,True,1_Fail,58.5
Fail,True,1_Fail,48.025
Pass,False,2_Pass,43.129999999999995
Distinction,False,3_Distinction,0.0
Distinction,False,3_Distinction,84.25
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,87.25
Fail,True,1_Fail,5.92
Pass,False,2_Pass,76.9175
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,20.5
Fail,True,1_Fail,43.09249999999999
Fail,True,1_Fail,3.15
Fail,True,1_Fail,20.15
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,18.0
Fail,True,1_Fail,18.81
Pass,False,2_Pass,0.0
Pass,False,2_Pass,67.75
Fail,True,1_Fail,14.009999999999998
Pass,False,2_Pass,63.910000000000004
Distinction,False,3_Distinction,96.29000000000002
Fail,True,1_Fail,13.3925
Pass,False,2_Pass,64.47999999999999
Pass,False,2_Pass,61.86
Fail,True,1_Fail,
Pass,False,2_Pass,91.0
Withdrawn,True,0_Withdrawn,3.42
Pass,False,2_Pass,66.05
Withdrawn,True,0_Withdrawn,5.8125
Fail,True,1_Fail,1.0
Pass,False,2_Pass,81.01000000000002
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,37.25
Withdrawn,True,0_Withdrawn,41.75
Distinction,False,3_Distinction,93.0
Fail,True,1_Fail,66.55
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,60.5
Distinction,False,3_Distinction,72.72999999999999
Fail,True,1_Fail,2.9675000000000002
Fail,True,1_Fail,10.88
Pass,False,2_Pass,0.0
Pass,False,2_Pass,79.13749999999999
Pass,False,2_Pass,63.65
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,72.91
Distinction,False,3_Distinction,81.74999999999999
Pass,False,2_Pass,70.6875
Pass,False,2_Pass,73.1275
Fail,True,1_Fail,56.8
Withdrawn,True,0_Withdrawn,12.412500000000001
Pass,False,2_Pass,63.1
Pass,False,2_Pass,61.81
Pass,False,2_Pass,77.52
Pass,False,2_Pass,84.75
Fail,True,1_Fail,
Fail,True,1_Fail,16.15
Distinction,False,3_Distinction,91.75
Fail,True,1_Fail,11.0
Pass,False,2_Pass,61.099999999999994
Pass,False,2_Pass,60.36
Pass,False,2_Pass,84.0
Withdrawn,True,0_Withdrawn,4.465
Pass,False,2_Pass,89.21
Pass,False,2_Pass,75.7
Fail,True,1_Fail,
Distinction,False,3_Distinction,87.5
Pass,False,2_Pass,0.0
Pass,False,2_Pass,69.75
Pass,False,2_Pass,53.650000000000006
Withdrawn,True,0_Withdrawn,4.85
Pass,False,2_Pass,58.75
Fail,True,1_Fail,
Pass,False,2_Pass,75.82000000000001
Fail,True,1_Fail,3.5
Fail,True,1_Fail,34.04
Fail,True,1_Fail,19.0
Pass,False,2_Pass,72.5
Pass,False,2_Pass,0.0
Pass,False,2_Pass,75.75
Fail,True,1_Fail,14.19
Pass,False,2_Pass,45.537499999999994
Fail,True,1_Fail,53.075
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,94.8
Fail,True,1_Fail,6.4
Pass,False,2_Pass,90.96
Fail,True,1_Fail,36.98
Pass,False,2_Pass,58.60000000000001
Distinction,False,3_Distinction,87.75
Withdrawn,True,0_Withdrawn,56.5
Pass,False,2_Pass,0.0
Fail,True,1_Fail,38.75
Withdrawn,True,0_Withdrawn,16.650000000000002
Withdrawn,True,0_Withdrawn,15.43
Pass,False,2_Pass,82.55
Pass,False,2_Pass,74.6625
Distinction,False,3_Distinction,71.475
Withdrawn,True,0_Withdrawn,11.25
Pass,False,2_Pass,48.88
Pass,False,2_Pass,69.7
