final_result,module_not_completed,final_result_num,estimated_final_score
Distinction,False,3_Distinction,44.5
Pass,False,2_Pass,47.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,13.025
Distinction,False,3_Distinction,39.2
Pass,False,2_Pass,20.955000000000002
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,0.88
Pass,False,2_Pass,45.0
Fail,True,1_Fail,27.0
Pass,False,2_Pass,47.56
Pass,False,2_Pass,27.6
Pass,False,2_Pass,45.99
Pass,False,2_Pass,42.5
Distinction,False,3_Distinction,69.5
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,16.25
Fail,True,1_Fail,31.53
Pass,False,2_Pass,64.0
Withdrawn,True,0_Withdrawn,9.5
Pass,False,2_Pass,15.8375
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,20.050000000000004
Pass,False,2_Pass,59.400000000000006
Distinction,False,3_Distinction,43.3
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,16.849999999999998
Pass,False,2_Pass,25.3
Pass,False,2_Pass,46.25
Pass,False,2_Pass,36.449999999999996
Withdrawn,True,0_Withdrawn,35.2
Fail,True,1_Fail,26.48
Pass,False,2_Pass,37.720000000000006
Withdrawn,True,0_Withdrawn,0.0
Withdrawn,True,0_Withdrawn,6.5
Fail,True,1_Fail,17.8
Pass,False,2_Pass,39.56
Pass,False,2_Pass,67.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,3.6
Withdrawn,True,0_Withdrawn,9.1875
Pass,False,2_Pass,8.07
Pass,False,2_Pass,40.25
Pass,False,2_Pass,26.48
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,21.2
Pass,False,2_Pass,25.8375
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,43.5
Pass,False,2_Pass,17.607499999999998
Fail,True,1_Fail,36.11
Fail,True,1_Fail,49.599999999999994
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,23.25
Pass,False,2_Pass,37.25
Distinction,False,3_Distinction,45.5
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,15.5
Withdrawn,True,0_Withdrawn,36.8
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Pass,False,2_Pass,30.700000000000003
Pass,False,2_Pass,36.75
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,47.779999999999994
Pass,False,2_Pass,40.55
Pass,False,2_Pass,21.950000000000003
Pass,False,2_Pass,61.84
Pass,False,2_Pass,20.5
Distinction,False,3_Distinction,24.8
Pass,False,2_Pass,41.75
Pass,False,2_Pass,17.4125
Pass,False,2_Pass,43.0
Pass,False,2_Pass,49.12
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,25.7
Pass,False,2_Pass,55.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,44.5
Pass,False,2_Pass,37.19
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,62.64
Withdrawn,True,0_Withdrawn,24.0
Pass,False,2_Pass,23.8
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,0.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,34.5
Distinction,False,3_Distinction,33.349999999999994
Fail,True,1_Fail,
Pass,False,2_Pass,57.0
Pass,False,2_Pass,37.75
Pass,False,2_Pass,19.5625
Fail,True,1_Fail,40.05
Fail,True,1_Fail,2.55
Pass,False,2_Pass,0.0
Fail,True,1_Fail,24.917500000000004
Distinction,False,3_Distinction,64.84
Fail,True,1_Fail,19.0375
Pass,False,2_Pass,45.519999999999996
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Pass,False,2_Pass,22.925
Pass,False,2_Pass,27.16
Withdrawn,True,0_Withdrawn,12.93
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,25.8375
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,7.52
Withdrawn,True,0_Withdrawn,3.5
Fail,True,1_Fail,29.0
Pass,False,2_Pass,70.5
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,17.5
Pass,False,2_Pass,7.23
Pass,False,2_Pass,24.25
Pass,False,2_Pass,0.0
Pass,False,2_Pass,0.0
Pass,False,2_Pass,35.74
Withdrawn,True,0_Withdrawn,3.75
Pass,False,2_Pass,48.8
Fail,True,1_Fail,37.75
Pass,False,2_Pass,21.375
Pass,False,2_Pass,50.0
Withdrawn,True,0_Withdrawn,37.0
Pass,False,2_Pass,44.64
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,1.12
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,43.36
Fail,True,1_Fail,0.2
Pass,False,2_Pass,59.75
Fail,True,1_Fail,0.8
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,8.25
Pass,False,2_Pass,16.6
Pass,False,2_Pass,12.0775
Fail,True,1_Fail,12.6825
Fail,True,1_Fail,8.15
Fail,True,1_Fail,27.07
Distinction,False,3_Distinction,45.08
Withdrawn,True,0_Withdrawn,8.75
Withdrawn,True,0_Withdrawn,10.75
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,19.75
Withdrawn,True,0_Withdrawn,5.66
Distinction,False,3_Distinction,51.87
Pass,False,2_Pass,64.36
Fail,True,1_Fail,5.58
Withdrawn,True,0_Withdrawn,18.0
Fail,True,1_Fail,23.25
Pass,False,2_Pass,0.0
Pass,False,2_Pass,26.300000000000004
Pass,False,2_Pass,37.3
Pass,False,2_Pass,21.1
Fail,True,1_Fail,4.15
Fail,True,1_Fail,19.270000000000003
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,43.519999999999996
Pass,False,2_Pass,47.08999999999999
Fail,True,1_Fail,5.8
Withdrawn,True,0_Withdrawn,8.5
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,18.3
Withdrawn,True,0_Withdrawn,17.25
Fail,True,1_Fail,8.48
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,43.5
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,39.75
Pass,False,2_Pass,48.25
Fail,True,1_Fail,22.7
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,16.1
Fail,True,1_Fail,31.75
Distinction,False,3_Distinction,46.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,6.6
Pass,False,2_Pass,46.3
Distinction,False,3_Distinction,70.32
Fail,True,1_Fail,13.3
Pass,False,2_Pass,37.33
Pass,False,2_Pass,19.6
Pass,False,2_Pass,57.72
Pass,False,2_Pass,36.75
Pass,False,2_Pass,40.25
Fail,True,1_Fail,29.79
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,44.5
Distinction,False,3_Distinction,8.28
Pass,False,2_Pass,18.8
Withdrawn,True,0_Withdrawn,14.5625
Pass,False,2_Pass,27.6
Pass,False,2_Pass,38.25
Fail,True,1_Fail,39.12
Pass,False,2_Pass,59.0
Withdrawn,True,0_Withdrawn,2.85
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,57.72
Fail,True,1_Fail,5.5
Withdrawn,True,0_Withdrawn,20.22
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,33.07
Pass,False,2_Pass,12.0
Pass,False,2_Pass,43.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,22.175
Withdrawn,True,0_Withdrawn,15.25
Pass,False,2_Pass,45.120000000000005
Distinction,False,3_Distinction,61.8
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,41.8
Fail,True,1_Fail,0.0
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,29.21
Distinction,False,3_Distinction,41.75
Pass,False,2_Pass,29.13
Pass,False,2_Pass,34.4
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,32.3
Fail,True,1_Fail,2.5
Fail,True,1_Fail,27.389999999999997
Fail,True,1_Fail,0.0
Pass,False,2_Pass,11.4775
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,62.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,67.0
Pass,False,2_Pass,70.68
Pass,False,2_Pass,32.300000000000004
Pass,False,2_Pass,26.4375
Withdrawn,True,0_Withdrawn,35.589999999999996
Fail,True,1_Fail,
Distinction,False,3_Distinction,24.8
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,21.0375
Pass,False,2_Pass,44.52
Distinction,False,3_Distinction,63.959999999999994
Withdrawn,True,0_Withdrawn,17.75
Pass,False,2_Pass,43.89
Distinction,False,3_Distinction,37.63
Withdrawn,True,0_Withdrawn,10.75
Pass,False,2_Pass,13.4
Withdrawn,True,0_Withdrawn,0.0
Distinction,False,3_Distinction,39.41
Withdrawn,True,0_Withdrawn,50.0
Pass,False,2_Pass,15.310000000000002
Withdrawn,True,0_Withdrawn,5.0
Pass,False,2_Pass,13.89
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,42.0
Fail,True,1_Fail,
Fail,True,1_Fail,0.0
Fail,True,1_Fail,27.849999999999998
Fail,True,1_Fail,25.5
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,30.0
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,45.31999999999999
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,34.25
Distinction,False,3_Distinction,20.0375
Fail,True,1_Fail,16.66
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,37.0
Fail,True,1_Fail,
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,15.987499999999999
Fail,True,1_Fail,9.5
Pass,False,2_Pass,56.25
Pass,False,2_Pass,64.28
Pass,False,2_Pass,39.959999999999994
Fail,True,1_Fail,39.44
Withdrawn,True,0_Withdrawn,0.0
Pass,False,2_Pass,52.0
Fail,True,1_Fail,7.279999999999999
Pass,False,2_Pass,34.0
Fail,True,1_Fail,40.45
Fail,True,1_Fail,19.47
Withdrawn,True,0_Withdrawn,10.2375
Distinction,False,3_Distinction,66.80000000000001
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,36.22
Withdrawn,True,0_Withdrawn,4.25
Withdrawn,True,0_Withdrawn,11.36
Fail,True,1_Fail,39.0
Fail,True,1_Fail,35.84
Fail,True,1_Fail,17.0
Withdrawn,True,0_Withdrawn,37.75
Pass,False,2_Pass,38.75
Fail,True,1_Fail,11.2
Pass,False,2_Pass,34.739999999999995
Withdrawn,True,0_Withdrawn,12.48
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,51.5
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,32.05
Pass,False,2_Pass,32.4
Pass,False,2_Pass,39.3
Fail,True,1_Fail,37.04
Withdrawn,True,0_Withdrawn,18.5
Withdrawn,True,0_Withdrawn,36.3
Pass,False,2_Pass,45.25
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,
Fail,True,1_Fail,16.14
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,16.45
Pass,False,2_Pass,61.75
Fail,True,1_Fail,19.330000000000002
Pass,False,2_Pass,40.25
Withdrawn,True,0_Withdrawn,16.5
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,45.22
Distinction,False,3_Distinction,0.0
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,45.8
Pass,False,2_Pass,24.24
Pass,False,2_Pass,56.68
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,71.75
Withdrawn,True,0_Withdrawn,0.0
Fail,True,1_Fail,12.0
Fail,True,1_Fail,17.5
Fail,True,1_Fail,32.46
Pass,False,2_Pass,40.25
Withdrawn,True,0_Withdrawn,17.6
Pass,False,2_Pass,33.89
Pass,False,2_Pass,48.230000000000004
Distinction,False,3_Distinction,39.2
Withdrawn,True,0_Withdrawn,17.020000000000003
Fail,True,1_Fail,13.45
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,52.67
Fail,True,1_Fail,33.849999999999994
Fail,True,1_Fail,44.5
Pass,False,2_Pass,20.75
Fail,True,1_Fail,10.415000000000001
Pass,False,2_Pass,45.5
Pass,False,2_Pass,35.25
Withdrawn,True,0_Withdrawn,0.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Pass,False,2_Pass,52.0
Fail,True,1_Fail,
Distinction,False,3_Distinction,50.839999999999996
Pass,False,2_Pass,37.0
Pass,False,2_Pass,46.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,51.5
Pass,False,2_Pass,63.5
Withdrawn,True,0_Withdrawn,8.3375
Withdrawn,True,0_Withdrawn,9.0
Withdrawn,True,0_Withdrawn,15.899999999999999
Pass,False,2_Pass,36.5
Pass,False,2_Pass,30.660000000000004
Pass,False,2_Pass,26.175
Pass,False,2_Pass,49.63
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,37.35999999999999
Withdrawn,True,0_Withdrawn,20.25
Pass,False,2_Pass,47.5
Distinction,False,3_Distinction,47.5
Pass,False,2_Pass,0.0
Pass,False,2_Pass,35.349999999999994
Pass,False,2_Pass,36.0
Pass,False,2_Pass,26.62
Fail,True,1_Fail,
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,5.2
Withdrawn,True,0_Withdrawn,7.775
Pass,False,2_Pass,34.5
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,3.0
Pass,False,2_Pass,33.75
Pass,False,2_Pass,39.75
Withdrawn,True,0_Withdrawn,15.450000000000001
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,57.25
Withdrawn,True,0_Withdrawn,11.52
Fail,True,1_Fail,0.0
Pass,False,2_Pass,21.700000000000003
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,35.989999999999995
Fail,True,1_Fail,10.72
Fail,True,1_Fail,8.2375
Fail,True,1_Fail,
Fail,True,1_Fail,26.5
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,41.25
Withdrawn,True,0_Withdrawn,3.6
Withdrawn,True,0_Withdrawn,10.75
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,62.44
Fail,True,1_Fail,41.879999999999995
Distinction,False,3_Distinction,26.0875
Pass,False,2_Pass,41.8
Withdrawn,True,0_Withdrawn,33.6
Fail,True,1_Fail,0.66
Fail,True,1_Fail,19.647500000000004
Distinction,False,3_Distinction,15.69
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,42.5
Withdrawn,True,0_Withdrawn,28.0
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,42.7
Pass,False,2_Pass,42.68
Fail,True,1_Fail,24.25
Pass,False,2_Pass,41.2
Withdrawn,True,0_Withdrawn,14.325
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,30.7
Pass,False,2_Pass,46.05
Pass,False,2_Pass,55.75
Pass,False,2_Pass,0.0
Pass,False,2_Pass,52.120000000000005
Fail,True,1_Fail,12.25
Distinction,False,3_Distinction,0.0
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,12.3875
Pass,False,2_Pass,25.1125
Pass,False,2_Pass,42.5
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,67.76
Fail,True,1_Fail,9.8425
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,37.83
Fail,True,1_Fail,
Pass,False,2_Pass,31.45
Pass,False,2_Pass,49.519999999999996
Pass,False,2_Pass,20.1
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,24.8625
Withdrawn,True,0_Withdrawn,14.75
Fail,True,1_Fail,11.510000000000002
Withdrawn,True,0_Withdrawn,40.099999999999994
Fail,True,1_Fail,32.25
Pass,False,2_Pass,31.09
Pass,False,2_Pass,18.2
Withdrawn,True,0_Withdrawn,12.75
Pass,False,2_Pass,55.0
Withdrawn,True,0_Withdrawn,9.2
Distinction,False,3_Distinction,35.56
Fail,True,1_Fail,30.8
Fail,True,1_Fail,23.25
Pass,False,2_Pass,23.099999999999998
Withdrawn,True,0_Withdrawn,6.8
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,67.72
Fail,True,1_Fail,16.45
Distinction,False,3_Distinction,63.92
Pass,False,2_Pass,6.6
Distinction,False,3_Distinction,38.98
Pass,False,2_Pass,41.0
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,11.8625
Pass,False,2_Pass,39.75
Fail,True,1_Fail,54.0
Fail,True,1_Fail,0.0
Fail,True,1_Fail,17.8
Pass,False,2_Pass,49.08
Pass,False,2_Pass,
Distinction,False,3_Distinction,46.650000000000006
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,56.0
Withdrawn,True,0_Withdrawn,14.88
Pass,False,2_Pass,32.04
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,3.0
Withdrawn,True,0_Withdrawn,14.08
Distinction,False,3_Distinction,40.64
Pass,False,2_Pass,58.28
Withdrawn,True,0_Withdrawn,0.0
Fail,True,1_Fail,0.8
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,57.5
Distinction,False,3_Distinction,36.910000000000004
Pass,False,2_Pass,47.699999999999996
Fail,True,1_Fail,31.33
Fail,True,1_Fail,15.0
Withdrawn,True,0_Withdrawn,33.0
Pass,False,2_Pass,55.72
Distinction,False,3_Distinction,63.2
Pass,False,2_Pass,45.0
Fail,True,1_Fail,66.88
Pass,False,2_Pass,29.369999999999997
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,41.44
Pass,False,2_Pass,44.05
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,0.0
Distinction,False,3_Distinction,68.5
Pass,False,2_Pass,8.29
Pass,False,2_Pass,18.1
Pass,False,2_Pass,17.65
Withdrawn,True,0_Withdrawn,14.3
Fail,True,1_Fail,33.64
Withdrawn,True,0_Withdrawn,21.0
Pass,False,2_Pass,34.75
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,66.2
Withdrawn,True,0_Withdrawn,17.77
Withdrawn,True,0_Withdrawn,3.4400000000000004
Fail,True,1_Fail,20.9
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,22.8
Pass,False,2_Pass,23.65
Pass,False,2_Pass,45.0
Withdrawn,True,0_Withdrawn,14.4
Distinction,False,3_Distinction,63.25
Withdrawn,True,0_Withdrawn,17.75
Fail,True,1_Fail,
Pass,False,2_Pass,25.76
Fail,True,1_Fail,
Pass,False,2_Pass,53.5
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,33.08
Distinction,False,3_Distinction,41.25
Pass,False,2_Pass,59.32
Withdrawn,True,0_Withdrawn,13.4
Pass,False,2_Pass,25.63
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,45.129999999999995
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,36.92
Distinction,False,3_Distinction,61.75
Distinction,False,3_Distinction,46.0
Withdrawn,True,0_Withdrawn,11.425
Withdrawn,True,0_Withdrawn,42.75
Pass,False,2_Pass,29.5
Pass,False,2_Pass,0.0
Pass,False,2_Pass,40.58
Pass,False,2_Pass,57.5
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,28.4
Pass,False,2_Pass,39.6
Pass,False,2_Pass,27.09
Withdrawn,True,0_Withdrawn,1.56
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,0.0
Pass,False,2_Pass,60.5
Fail,True,1_Fail,0.0
Pass,False,2_Pass,16.2
Withdrawn,True,0_Withdrawn,8.74
Fail,True,1_Fail,4.16
Distinction,False,3_Distinction,35.34
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,66.75
Withdrawn,True,0_Withdrawn,43.25
Fail,True,1_Fail,10.200000000000001
Withdrawn,True,0_Withdrawn,10.25
Fail,True,1_Fail,
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,16.979999999999997
Fail,True,1_Fail,15.69
Fail,True,1_Fail,
Pass,False,2_Pass,46.2
Pass,False,2_Pass,35.83
Fail,True,1_Fail,26.990000000000002
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,26.287499999999998
Withdrawn,True,0_Withdrawn,4.44
Pass,False,2_Pass,29.77
Withdrawn,True,0_Withdrawn,7.16
Fail,True,1_Fail,7.7
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,25.32
Distinction,False,3_Distinction,8.8
Pass,False,2_Pass,45.61
Pass,False,2_Pass,25.0
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,61.84
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,39.7
Pass,False,2_Pass,47.5
Fail,True,1_Fail,
Pass,False,2_Pass,61.599999999999994
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,53.0
Pass,False,2_Pass,58.0
Fail,True,1_Fail,0.0
Pass,False,2_Pass,45.25
Fail,True,1_Fail,7.2
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,33.25
Pass,False,2_Pass,23.6875
Pass,False,2_Pass,43.5
Fail,True,1_Fail,21.75
Pass,False,2_Pass,37.25
Pass,False,2_Pass,44.5
Pass,False,2_Pass,33.3
Pass,False,2_Pass,35.629999999999995
Fail,True,1_Fail,27.975
Withdrawn,True,0_Withdrawn,0.6
Pass,False,2_Pass,39.05
Pass,False,2_Pass,27.85
Pass,False,2_Pass,29.5
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,6.0875
Pass,False,2_Pass,19.799999999999997
Pass,False,2_Pass,40.0
Fail,True,1_Fail,19.7375
Pass,False,2_Pass,36.58
Pass,False,2_Pass,37.5
Fail,True,1_Fail,19.6
Fail,True,1_Fail,
Fail,True,1_Fail,14.5
Fail,True,1_Fail,52.24
Pass,False,2_Pass,70.11999999999999
Fail,True,1_Fail,8.25
Fail,True,1_Fail,22.5
Withdrawn,True,0_Withdrawn,
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,70.5
Pass,False,2_Pass,0.0
Withdrawn,True,0_Withdrawn,0.0
Pass,False,2_Pass,45.0
Withdrawn,True,0_Withdrawn,7.56
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,32.55
Withdrawn,True,0_Withdrawn,9.0
Pass,False,2_Pass,41.75
Fail,True,1_Fail,0.0
Pass,False,2_Pass,53.75
Pass,False,2_Pass,23.2
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,35.26
Withdrawn,True,0_Withdrawn,
Fail,True,1_Fail,33.190000000000005
Pass,False,2_Pass,39.75
Pass,False,2_Pass,35.25
Fail,True,1_Fail,9.024999999999999
Withdrawn,True,0_Withdrawn,30.95
Withdrawn,True,0_Withdrawn,3.05
Distinction,False,3_Distinction,7.98
Withdrawn,True,0_Withdrawn,
Pass,False,2_Pass,34.55
Fail,True,1_Fail,12.925
Distinction,False,3_Distinction,0.0
Withdrawn,True,0_Withdrawn,12.0
Fail,True,1_Fail,12.5
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,25.1
Pass,False,2_Pass,21.537499999999998
Fail,True,1_Fail,48.0
Pass,False,2_Pass,25.0
Pass,False,2_Pass,36.129999999999995
