final_result,module_not_completed,final_result_num,estimated_final_score
Pass,False,2_Pass,48.900000000000006
Pass,False,2_Pass,0.0
Pass,False,2_Pass,88.55
Withdrawn,True,0_Withdrawn,71.44999999999999
Withdrawn,True,0_Withdrawn,26.3125
Pass,False,2_Pass,78.73750000000001
Pass,False,2_Pass,54.5
Pass,False,2_Pass,82.69999999999997
Fail,True,1_Fail,52.06
Pass,False,2_Pass,53.0
Pass,False,2_Pass,71.64999999999999
Pass,False,2_Pass,54.8
Fail,True,1_Fail,
Pass,False,2_Pass,73.66999999999999
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,66.66000000000001
Pass,False,2_Pass,93.25
Fail,True,1_Fail,
Fail,True,1_Fail,15.0375
Pass,False,2_Pass,77.84
Pass,False,2_Pass,80.25
Pass,False,2_Pass,0.0
Fail,True,1_Fail,5.8
Distinction,False,3_Distinction,83.61
Pass,False,2_Pass,77.0
Pass,False,2_Pass,54.709999999999994
Pass,False,2_Pass,44.6425
Pass,False,2_Pass,0.0
Pass,False,2_Pass,0.0
Pass,False,2_Pass,81.30000000000001
Pass,False,2_Pass,92.97
Pass,False,2_Pass,51.75
Fail,True,1_Fail,37.75
Distinction,False,3_Distinction,82.64
Fail,True,1_Fail,16.0
Pass,False,2_Pass,89.86999999999999
Distinction,False,3_Distinction,93.1625
Pass,False,2_Pass,8.84
Pass,False,2_Pass,0.0
Fail,True,1_Fail,0.0
Fail,True,1_Fail,48.662499999999994
Distinction,False,3_Distinction,83.05999999999999
Pass,False,2_Pass,62.4875
Pass,False,2_Pass,63.36
Pass,False,2_Pass,89.35000000000001
Distinction,False,3_Distinction,87.75
Pass,False,2_Pass,71.075
Fail,True,1_Fail,0.0
Withdrawn,True,0_Withdrawn,12.5
Pass,False,2_Pass,77.5
Pass,False,2_Pass,83.9
Withdrawn,True,0_Withdrawn,36.089999999999996
Distinction,False,3_Distinction,91.53
Fail,True,1_Fail,40.75
Fail,True,1_Fail,3.75
Pass,False,2_Pass,0.0
Pass,False,2_Pass,54.3
Distinction,False,3_Distinction,77.04999999999998
Pass,False,2_Pass,74.5
Distinction,False,3_Distinction,85.05999999999999
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,71.21999999999998
Pass,False,2_Pass,84.47999999999999
Pass,False,2_Pass,90.5
Pass,False,2_Pass,0.0
Distinction,False,3_Distinction,88.3
Pass,False,2_Pass,90.32
Pass,False,2_Pass,18.35
Pass,False,2_Pass,74.61
Distinction,False,3_Distinction,24.68
Fail,True,1_Fail,33.2425
Distinction,False,3_Distinction,92.22
Pass,False,2_Pass,87.25
Pass,False,2_Pass,86.0
Distinction,False,3_Distinction,87.81
Pass,False,2_Pass,0.0
Pass,False,2_Pass,52.559999999999995
Distinction,False,3_Distinction,86.05
Pass,False,2_Pass,86.44
Fail,True,1_Fail,
Pass,False,2_Pass,71.45
Distinction,False,3_Distinction,74.53
Fail,True,1_Fail,18.65
Pass,False,2_Pass,67.75
Pass,False,2_Pass,80.0
Distinction,False,3_Distinction,91.775
Pass,False,2_Pass,51.18000000000001
Pass,False,2_Pass,68.575
Fail,True,1_Fail,4.1875
Distinction,False,3_Distinction,82.55
Pass,False,2_Pass,83.0
Fail,True,1_Fail,45.75
Distinction,False,3_Distinction,87.75
Pass,False,2_Pass,68.75
Pass,False,2_Pass,0.0
Pass,False,2_Pass,55.44
Fail,True,1_Fail,0.66
Pass,False,2_Pass,0.0
Pass,False,2_Pass,80.25
Pass,False,2_Pass,90.24000000000001
Withdrawn,True,0_Withdrawn,38.980000000000004
Distinction,False,3_Distinction,92.08999999999999
Fail,True,1_Fail,49.8
Pass,False,2_Pass,0.0
Pass,False,2_Pass,86.5
Withdrawn,True,0_Withdrawn,
Distinction,False,3_Distinction,90.0
Pass,False,2_Pass,61.75
Pass,False,2_Pass,93.0
Pass,False,2_Pass,65.35
Fail,True,1_Fail,4.1
Fail,True,1_Fail,83.03999999999999
Pass,False,2_Pass,89.16
Pass,False,2_Pass,46.1
Fail,True,1_Fail,0.0
Fail,True,1_Fail,57.25
Fail,True,1_Fail,56.1875
Fail,True,1_Fail,52.849999999999994
Distinction,False,3_Distinction,83.61
Pass,False,2_Pass,90.25
Pass,False,2_Pass,55.88
Fail,True,1_Fail,56.25
Pass,False,2_Pass,78.75
Pass,False,2_Pass,50.4
Fail,True,1_Fail,0.0
Distinction,False,3_Distinction,88.0
Pass,False,2_Pass,70.45
Pass,False,2_Pass,71.75
Pass,False,2_Pass,80.25
Fail,True,1_Fail,3.0
Pass,False,2_Pass,46.75
Distinction,False,3_Distinction,97.92
Fail,True,1_Fail,0.0
Fail,True,1_Fail,77.84
Pass,False,2_Pass,0.0
Pass,False,2_Pass,90.06
Fail,True,1_Fail,11.25
Pass,False,2_Pass,76.82499999999999
Fail,True,1_Fail,
Fail,True,1_Fail,5.5
Pass,False,2_Pass,49.05
Pass,False,2_Pass,79.56
Pass,False,2_Pass,66.75
Pass,False,2_Pass,89.36
Pass,False,2_Pass,63.080000000000005
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,44.6
Pass,False,2_Pass,68.0
Pass,False,2_Pass,67.80000000000001
Distinction,False,3_Distinction,94.50000000000001
Pass,False,2_Pass,81.85000000000001
Pass,False,2_Pass,54.5
Pass,False,2_Pass,53.64
Pass,False,2_Pass,66.9
Pass,False,2_Pass,81.36000000000001
Pass,False,2_Pass,81.5
Fail,True,1_Fail,51.81999999999999
Pass,False,2_Pass,44.059999999999995
Distinction,False,3_Distinction,93.79999999999998
Fail,True,1_Fail,
Fail,True,1_Fail,12.96
Fail,True,1_Fail,54.879999999999995
Pass,False,2_Pass,51.245000000000005
Pass,False,2_Pass,0.0
Pass,False,2_Pass,70.25
Distinction,False,3_Distinction,0.0
Pass,False,2_Pass,53.0
Pass,False,2_Pass,63.269999999999996
Fail,True,1_Fail,
Pass,False,2_Pass,0.0
Pass,False,2_Pass,70.24
Pass,False,2_Pass,79.5
Fail,True,1_Fail,25.47
Fail,True,1_Fail,3.9
Distinction,False,3_Distinction,86.3
Pass,False,2_Pass,66.41
Pass,False,2_Pass,73.0
Pass,False,2_Pass,65.42999999999999
Pass,False,2_Pass,90.03
Fail,True,1_Fail,39.01
Pass,False,2_Pass,90.0
